 -0.518586	  -0.894687	  0.210000 
 0.507831	  -0.900330	  0.210000 
 1.537332	  -0.896607	  0.220000 
 2.570322	  -0.894616	  0.220000 
 3.608542	  -0.897857	  0.220000 
 4.639819	  -0.898273	  0.220000 
 5.665460	  -0.900295	  0.210000 
 6.690403	  -0.899234	  0.210000 
 7.716886	  -0.894623	  0.220000 
 8.742062	  -0.895870	  0.210000 
 -9.279753	  -0.009488	  0.220000 
 -8.245052	  -0.003959	  0.210000 
 -7.219260	  -0.000230	  0.220000 
 -6.180939	  0.000968	  0.220000 
 -5.149682	  -0.000341	  0.210000 
 -4.122009	  0.000129	  0.220000 
 -3.091628	  0.002384	  0.220000 
 -2.059392	  -0.001460	  0.210000 
 -1.036715	  -0.006890	  0.210000 
 -0.006932	  -0.008305	  0.220000 
 1.027047	  -0.003874	  0.220000 
 2.055385	  -0.000294	  0.210000 
 3.088901	  -0.003288	  0.220000 
 4.122909	  -0.005401	  0.210000 
 5.150610	  -0.009331	  0.210000 
 6.180716	  -0.010804	  0.220000 
 7.209553	  -0.006702	  0.210000 
 8.235891	  -0.004760	  0.210000 
 9.265867	  -0.008993	  0.220000 
 -8.761876	  0.886991	  0.220000 
 -7.731897	  0.892293	  0.210000 
 -6.702324	  0.899237	  0.220000 
 -5.667259	  0.895947	  0.220000 
 -4.633574	  0.896093	  0.220000 
 -3.606716	  0.899754	  0.210000 
 -2.580204	  0.896707	  0.220000 
 -1.551621	  0.890989	  0.220000 
 -0.521719	  0.888558	  0.220000 
 0.512879	  0.891645	  0.220000 
 1.542528	  0.889662	  0.210000 
 2.569738	  0.892179	  0.220000 
 3.603018	  0.890032	  0.220000 
 4.635169	  0.884032	  0.220000 
 5.666784	  0.885270	  0.220000 
 6.700730	  0.888954	  0.220000 
 7.727606	  0.889337	  0.220000 
 8.751097	  0.883164	  0.210000 
 -8.245111	  1.784115	  0.220000 
 -7.214081	  1.786282	  0.210000 
 -6.183605	  1.791346	  0.210000 
 -5.152167	  1.791727	  0.220000 
 -4.116502	  1.788246	  0.210000 
 -3.094016	  1.789709	  0.210000 
 -2.069219	  1.788844	  0.210000 
 -1.037899	  1.790087	  0.220000 
 -0.006509	  1.789999	  0.220000 
 1.028915	  1.787898	  0.220000 
 2.056833	  1.786678	  0.220000 
 3.087954	  1.786989	  0.210000 
 4.115145	  1.785701	  0.220000 
 5.151542	  1.783302	  0.220000 
 6.188104	  1.785739	  0.220000 
 7.215076	  1.788645	  0.210000 
 8.246569	  1.788659	  0.220000 
 -7.730710	  2.681397	  0.220000 
 -6.694191	  2.679668	  0.220000 
 -5.666288	  2.683210	  0.210000 
 -4.633342	  2.680516	  0.220000 
 -3.604779	  2.675623	  0.210000 
 -2.578997	  2.675641	  0.210000 
 -1.551961	  2.681372	  0.220000 
 -0.518397	  2.685779	  0.210000 
 0.510089	  2.685976	  0.220000 
 1.541295	  2.683407	  0.210000 
 2.572514	  2.679163	  0.220000 
 3.600615	  2.678018	  0.210000 
 4.632463	  2.679325	  0.220000 
 5.671126	  2.680524	  0.220000 
 6.699497	  2.679865	  0.210000 
 7.717720	  2.678326	  0.210000 
 -7.209182	  3.578597	  0.220000 
 -6.175209	  3.571988	  0.210000 
 -5.148343	  3.568856	  0.210000 
 -4.121156	  3.566602	  0.210000 
 -3.088867	  3.563831	  0.220000 
 -2.062291	  3.570734	  0.210000 
 -1.030552	  3.575514	  0.220000 
 -0.003663	  3.578592	  0.210000 
 1.025042	  3.579748	  0.220000 
 2.055048	  3.578111	  0.220000 
 3.087632	  3.575568	  0.220000 
 4.117301	  3.573918	  0.220000 
 5.153401	  3.574553	  0.220000 
 6.183511	  3.570674	  0.210000 
 7.203293	  3.566987	  0.210000 
 -6.689725	  4.472391	  0.220000 
 -5.656794	  4.461294	  0.220000 
 -4.632023	  4.455113	  0.210000 
 -3.602766	  4.454709	  0.220000 
 -2.569266	  4.456470	  0.210000 
 -1.544057	  4.458914	  0.210000 
 -0.511639	  4.465116	  0.210000 
 0.512752	  4.468305	  0.210000 
 1.541835	  4.470957	  0.210000 
 2.571809	  4.468083	  0.210000 
 3.601953	  4.464288	  0.210000 
 4.635434	  4.461541	  0.210000 
 5.664433	  4.459303	  0.210000 
 6.687002	  4.454801	  0.210000 
 -6.161863	  5.357745	  0.210000 
 -5.140830	  5.349970	  0.210000 
 -4.118574	  5.349387	  0.220000 
 -3.085714	  5.350246	  0.220000 
 -2.056567	  5.351124	  0.220000 
 -1.025888	  5.350363	  0.220000 
 0.005385	  5.353560	  0.210000 
 1.028270	  5.353099	  0.210000 
 2.057616	  5.350186	  0.210000 
 3.087090	  5.347151	  0.210000 
 4.121869	  5.345927	  0.220000 
 5.151368	  5.344029	  0.210000 
 6.173282	  5.341118	  0.210000 
 -5.645477	  6.237038	  0.210000 
 -4.626047	  6.238011	  0.210000 
 -3.600822	  6.240521	  0.210000 
 -2.574571	  6.241922	  0.210000 
 -1.545372	  6.244859	  0.210000 
 -0.514396	  6.244986	  0.220000 
 0.516370	  6.243677	  0.210000 
 1.541863	  6.243098	  0.220000 
 2.576835	  6.238828	  0.220000 
 3.611702	  6.237743	  0.220000 
 4.641941	  6.233643	  0.210000 
 5.662130	  6.226704	  0.210000 
 -5.135431	  7.120691	  0.210000 
 -4.114553	  7.121216	  0.210000 
 -3.092678	  7.124475	  0.210000 
 -2.063825	  7.130439	  0.220000 
 -1.033811	  7.136331	  0.210000 
 0.000942	  7.137659	  0.220000 
 1.030644	  7.138003	  0.210000 
 2.063878	  7.140357	  0.220000 
 3.101802	  7.135842	  0.220000 
 4.133491	  7.123786	  0.210000 
 5.154596	  7.114135	  0.210000 
 -4.626607	  8.004040	  0.210000 
 -3.607188	  8.005642	  0.210000 
 -2.588178	  8.013967	  0.210000 
 -1.556676	  8.031123	  0.220000 
 -0.521355	  8.033393	  0.220000 
 0.517079	  8.035689	  0.220000 
 1.551324	  8.036044	  0.220000 
 2.593597	  8.039236	  0.220000 
 3.629007	  8.015500	  0.210000 
 4.650077	  8.001959	  0.210000 
 
